Image,Area µm^2,Confluency %,Perimeter µm,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C1.tif,443109.8,69.89702984,43932.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-1_C4.tif,351588.7,55.46030771,59192.6,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A1.tif,588734.1,92.86809941,18442.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_A4.tif,284938.8,44.94681861,51047.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B1.tif,566699.2,89.39227003,22868.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_B4.tif,424542.8,66.96823397,54277.1,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C1.tif,405372,63.94419347,44595.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-2_C4.tif,373080.6,58.85048318,54518.9,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A1.tif,576511.8,90.94012926,24611.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_A4.tif,430227.1,67.86488687,52682.2,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B1.tif,485276.5,76.54848979,39321.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_B4.tif,410595.8,64.76820618,56774,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C1.tif,455153.6,71.79684304,50246.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-3_C4.tif,371985.6,58.67775568,55699.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A1.tif,563367.9,88.86678407,28747.6,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_A4.tif,401142.5,63.27702365,52376.3,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B1.tif,488880,77.11691312,47136.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_B4.tif,314550.2,49.61778032,49667.4,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C1.tif,426238.5,67.23571709,52532.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-4_C4.tif,315396.3,49.75124584,53904.3,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A1.tif,521628.3,82.28269574,31678.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_A4.tif,438937.5,69.23888286,55015.5,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B1.tif,519388.1,81.92932209,39687,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_B4.tif,319859,50.4552011,55544.7,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C1.tif,467102.7,73.68171808,49624.8,
75-25_co-cultureA2780_15and20_Day6_TX RED_Tile-5_C4.tif,323808.7,51.07823471,52904.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A1.tif,558430,88.08786981,26586.5,89.11065059
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_A4.tif,471328.1,74.34824116,27892.6,82.09414671
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B1.tif,488639.2,77.07892884,37397.8,74.47289678
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_B4.tif,435909.4,68.76122428,42694.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C1.tif,511381.6,80.6663607,50263.6,69.97380025
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-0_C4.tif,461887.9,72.85912505,40634.5,69.08049674
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A1.tif,433698.5,68.41247248,32486.6,69.22773576
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_A4.tif,371232.1,58.55889708,43450.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B1.tif,526724.7,83.08661211,36300.9,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_B4.tif,430704.8,67.94024023,33979,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C1.tif,444114.8,70.05556056,61490.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-1_C4.tif,460398.1,72.62412101,44818.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A1.tif,608840.6,96.0397391,11243.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_A4.tif,391204.4,61.70936779,40389.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B1.tif,555207,87.57946732,26171.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_B4.tif,459897.2,72.54510803,38396.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C1.tif,483351.6,76.2448522,50004.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-2_C4.tif,455084.2,71.78589575,42212.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A1.tif,612008.4,96.53943424,13232.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_A4.tif,484769.5,76.46851459,35593.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B1.tif,532870,84.05598407,32185,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_B4.tif,505484.2,79.73609298,39415.3,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C1.tif,415225.6,65.49852013,49297.5,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-3_C4.tif,426434.3,67.26660298,44474.5,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A1.tif,596626.3,94.11303089,16838,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_A4.tif,440304.9,69.45457928,38962.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B1.tif,486772.9,76.78453493,41469.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_B4.tif,387218.9,61.08068702,37003.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C1.tif,512117.8,80.78249036,43990.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-4_C4.tif,415179.5,65.49124822,42881,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A1.tif,579879.5,91.47135702,19514.1,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_A4.tif,502739.9,79.30320158,36996.6,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B1.tif,532384.2,83.979353,32298.8,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_B4.tif,408386,64.41962789,45767.7,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C1.tif,466518.7,73.58959674,47613,
75-25_co-cultureA2780_15and20_Day7_TX RED_Tile-5_C4.tif,414217,65.33942154,45867.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A1.tif,523723.3,82.61316524,31756.7,79.10953909
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_A4.tif,493199.6,77.7982955,33254.8,81.55583896
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B1.tif,516516.3,81.47631859,35548.3,80.70681101
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_B4.tif,531685.9,83.86920176,34246.5,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C1.tif,551260.4,86.95692271,37690.9,81.2981858
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-0_C4.tif,426297.2,67.24497655,50482.7,80.91391575
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A1.tif,157104.8,24.7820267,23586,69.38174717
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_A4.tif,513917.3,81.06634711,38072.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B1.tif,488236.9,77.01546923,38351.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_B4.tif,522395.5,82.4037154,34821.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C1.tif,483566.6,76.27876673,52228.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-1_C4.tif,471238.5,74.33410748,52581.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A1.tif,608215.6,95.94115035,14491.9,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_A4.tif,484651.6,76.44991681,41566.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B1.tif,542820.7,85.62562748,34185.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_B4.tif,570327.5,89.96460536,29783.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C1.tif,525569.4,82.90437277,38981.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-2_C4.tif,450399.8,71.04696908,45628.3,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A1.tif,500042.2,78.87766097,23409.6,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_A4.tif,497917.4,78.54249075,43316.4,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B1.tif,549339,86.65383721,30449.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_B4.tif,507516.4,80.05665629,43912.5,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C1.tif,455999.2,71.93022968,45271.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-3_C4.tif,362387.5,57.16373211,53954.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A1.tif,618110.2,97.50194443,12581.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_A4.tif,558099.6,88.03575185,33848.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B1.tif,472137.2,74.47587022,47073.8,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_B4.tif,479052.3,75.56667198,48192.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C1.tif,551539.3,87.00091695,32431.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-4_C4.tif,458823.4,72.37572467,48663,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A1.tif,601877,94.94128685,19561.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_A4.tif,544536.7,85.89631276,31822.2,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B1.tif,533072.4,84.08791105,36315.1,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_B4.tif,466728.2,73.62264369,50280.6,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C1.tif,501893.3,79.1696572,41242,
75-25_co-cultureA2780_15and20_Day8_TX RED_Tile-5_C4.tif,469912.7,74.12497312,45514.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A1.tif,554493.5,87.46691839,26599.3,85.59839858
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_A4.tif,595887,93.99641222,19569.6,85.23658573
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B1.tif,514024.6,81.08327283,41832.5,81.8326683
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_B4.tif,566295.9,89.32865267,30726.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C1.tif,530602.9,83.69836716,42283.5,88.57551082
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-0_C4.tif,501109.5,79.04601901,35657.8,85.6668218
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A1.tif,278897.7,43.99388337,41169.5,78.30603548
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_A4.tif,544907.6,85.95481927,36914.1,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B1.tif,472261.2,74.49543023,48079.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_B4.tif,537768.4,84.82866753,37090.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C1.tif,498905.2,78.6983083,49920.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-1_C4.tif,498922.9,78.70110034,44234,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A1.tif,624721.1,98.54476107,7819.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_A4.tif,584968.7,92.27413765,24853.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B1.tif,558847.5,88.1537271,34455.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_B4.tif,594131.6,93.7195119,18727.4,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C1.tif,555922.6,87.6923475,36830.2,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-2_C4.tif,510926.6,80.59458808,35788.7,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A1.tif,568425.3,89.66454851,21599.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_A4.tif,536357.6,84.6061251,36918.4,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B1.tif,579038.4,91.33868022,29242.8,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_B4.tif,563223.7,88.84403768,33761.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C1.tif,457570.4,72.17807393,52740.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-3_C4.tif,516776.9,81.51742616,41744.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A1.tif,620904.5,97.94272292,11664.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_A4.tif,524752.6,82.77552909,36897,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B1.tif,562525.4,88.73388643,34646.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_B4.tif,497089.5,78.41189614,40231.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C1.tif,556059.7,87.71397393,36343.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-4_C4.tif,437727.6,69.0480308,47568.9,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A1.tif,608446.4,95.9775572,19939.5,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_A4.tif,582254.8,91.84604161,29793.3,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B1.tif,555429.2,87.61451759,33149.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_B4.tif,499982,78.8681649,43904,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C1.tif,513591.4,81.01493899,41102.6,
75-25_co-cultureA2780_15and20_Day9_TX RED_Tile-5_C4.tif,513046.9,80.92904846,39926,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_A1.tif,11860,1.870820221,4585.5,3.253539345
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_A4.tif,11780.1,1.858216634,4458.8,3.325359281
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_B1.tif,19825.6,3.127329964,7265.9,2.185207931
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_B4.tif,10630.4,1.676860647,3928.2,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_C1.tif,15735.8,2.482196697,6022.4,2.15289711
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-0_C4.tif,18146.6,2.862481132,5713.7,1.878131563
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_A1.tif,4613,0.727663885,1956.3,1.70984713
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_A4.tif,9788.8,1.544104973,3852.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_B1.tif,21804.7,3.439517173,7460.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_B4.tif,9888.5,1.559831851,4160.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_C1.tif,9263.5,1.461243096,3561.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-1_C4.tif,11225.5,1.770732916,4285.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_A1.tif,34726.9,5.477890955,13501.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_A4.tif,12373.7,1.951852291,4690.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_B1.tif,25591.4,4.036838836,9057.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_B4.tif,14934.7,2.355829574,5212.9,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_C1.tif,11600.9,1.829949266,4564.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-2_C4.tif,9739.2,1.536280969,3482.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A1.tif,18066.1,2.8497829,6429.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_A4.tif,12038.7,1.899008718,4319.4,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B1.tif,25240.2,3.981439843,9318.9,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_B4.tif,17082.9,2.694690957,6388,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C1.tif,13862.9,2.18676169,5222.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-3_C4.tif,9531.2,1.503470631,3413.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A1.tif,33752.8,5.324234465,11623.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_A4.tif,13838.6,2.182928559,5195.8,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B1.tif,16320.3,2.574396901,6045.2,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_B4.tif,8511.1,1.342558009,3283.7,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C1.tif,15350.7,2.42145025,5537.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-4_C4.tif,10265,1.619221717,3662.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A1.tif,20735.4,3.270843643,7537.6,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_A4.tif,22069.4,3.481271483,8230.5,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B1.tif,17703.8,2.79263297,6341.1,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_B4.tif,10390.5,1.639018339,3875.5,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C1.tif,17304.5,2.729646586,6530.3,
75-27_co-cultureA2780_15and20_Day1_TX RED_Tile-5_C4.tif,6129.6,0.966895415,2533.9,
