Image,Area µm^2,Confluency %,Perimeter µm,Unnamed: 4
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_A1.tif,291.0534722222222,6.611235738,15610.2,3.989768621
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_A4.tif,125.13541666666667,2.842432122,9355.9,2.734568137
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_B1.tif,75.25208333333333,1.709339727,6521.8,3.593736277
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_B4.tif,158.4673611111111,3.599562215,12670.8,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_C1.tif,121.7513888888889,2.765564442,11875.5,2.735885283
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-0_C4.tif,177.60902777777778,4.034362287,12531.4,3.160616157
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_A1.tif,75.07291666666667,1.705269983,6639.9,2.50318953
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_A4.tif,123.22777777777777,2.799100393,9680.2,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_B1.tif,159.1138888888889,3.614247996,9203.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_B4.tif,86.97916666666667,1.975718657,8002.8,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_C1.tif,134.68333333333334,3.05931161,11256.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-1_C4.tif,69.70347222222222,1.583303862,6456.3,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_A1.tif,249.46666666666664,5.66659772,15607.3,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_A4.tif,108.47152777777778,2.463914399,8836.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_B1.tif,99.91805555555555,2.269623567,8709.9,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_B4.tif,112.38958333333333,2.55291244,10230.8,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_C1.tif,188.4923611111111,4.281575563,14181.8,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-2_C4.tif,136.19791666666666,3.093715142,11946.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_A1.tif,168.59166666666667,3.829534289,10239.4,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_A4.tif,91.73333333333333,2.083708836,8311.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_B1.tif,87.51666666666667,1.987927888,7605.9,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_B4.tif,104.60972222222222,2.376194068,8601.8,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_C1.tif,68.21666666666667,1.549531298,6951.4,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-3_C4.tif,86.33611111111111,1.961111747,7862.0,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_A1.tif,151.18958333333333,3.43424859,11309.3,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_A4.tif,98.97638888888889,2.24823375,7494.9,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_B1.tif,197.2388888888889,4.480251622,12706.4,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_B4.tif,173.7472222222222,3.946641956,11407.4,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_C1.tif,272.3298611111111,6.185931735,19653.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-4_C4.tif,75.51944444444445,1.715412794,7667.1,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_A1.tif,118.50069444444443,2.691725407,10121.3,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_A4.tif,175.12430555555557,3.977922196,13834.6,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_B1.tif,103.28125,2.346018021,7129.3,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_B4.tif,198.66597222222222,4.512667605,13365.1,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_C1.tif,163.79166666666666,3.720503013,12722.0,
75-25_co-cultureA2780_15and20_Day10_FITC_Tile-5_C4.tif,115.83749999999999,2.631231347,9843.9,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_A1.tif,86.78888888888889,1.971396525,6281.3,2.386231718
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_A4.tif,68.36458333333333,1.552891203,6442.1,2.347051232
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_B1.tif,71.57291666666667,1.625768011,6436.4,2.145217703
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_B4.tif,125.29722222222222,2.846107511,9367.2,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_C1.tif,63.37430555555555,1.439537795,4831.6,1.712255325
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-0_C4.tif,81.92222222222222,1.860850926,6248.6,2.278028587
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_A1.tif,66.84305555555555,1.518329929,5720.8,2.132845471
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_A4.tif,88.35972222222222,2.007077768,7412.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_B1.tif,255.14166666666668,5.795504489,11815.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_B4.tif,101.6888888888889,2.309847779,7921.7,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_C1.tif,44.02916666666667,1.000115882,4238.3,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-1_C4.tif,57.34027777777778,1.302475764,4558.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_A1.tif,76.46458333333334,1.736881481,4683.6,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_A4.tif,83.28888888888889,1.891894553,5773.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_B1.tif,72.82013888888889,1.654098475,7238.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_B4.tif,72.33541666666666,1.643088083,5198.6,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_C1.tif,86.85208333333334,1.972831978,7560.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-2_C4.tif,125.5923611111111,2.852811546,8212.0,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_A1.tif,189.35694444444445,4.301214443,10286.3,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_A4.tif,106.44722222222222,2.417932603,8742.7,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_B1.tif,66.22430555555555,1.504275116,5727.9,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_B4.tif,86.20902777777778,1.958225068,6918.7,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_C1.tif,68.74027777777778,1.561425045,6420.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-3_C4.tif,92.77361111111111,2.107338588,8509.3,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_A1.tif,134.21249999999998,3.048616702,9980.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_A4.tif,45.947916666666664,1.043699999,4717.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_B1.tif,107.83541666666666,2.449465231,9538.0,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_B4.tif,93.40972222222223,2.121787756,8506.5,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_C1.tif,216.12083333333334,4.909152144,15901.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-4_C4.tif,128.92777777777778,2.928575033,9900.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_A1.tif,76.64375000000001,1.740951225,6585.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_A4.tif,59.87430555555555,1.360035823,5443.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_B1.tif,46.36597222222222,1.053196068,3317.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_B4.tif,122.78819444444444,2.789115323,9853.8,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_C1.tif,87.53055555555555,1.988243372,6611.4,
75-25_co-cultureA2780_15and20_Day12_FITC_Tile-5_C4.tif,76.82291666666667,1.745020969,7107.9,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_A1.tif,134.52569444444444,3.055730866,8611.8,1.950913726
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_A4.tif,68.49097222222223,1.555762107,5821.8,2.179368848
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_B1.tif,73.14027777777778,1.661370382,6130.5,2.158588967
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_B4.tif,66.85347222222222,1.518566542,5012.3,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_C1.tif,92.71388888888889,2.105982007,7022.6,1.365062535
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-0_C4.tif,67.9076388888889,1.542511779,5255.6,1.560034287
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_A1.tif,108.30972222222222,2.46023901,8352.8,1.116613614
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_A4.tif,85.23263888888889,1.936046541,6718.1,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_B1.tif,236.54166666666666,5.373008294,12006.4,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_B4.tif,48.16180555555556,1.093988152,4359.2,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_C1.tif,89.47430555555555,2.03239536,8288.8,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-1_C4.tif,68.76180555555555,1.561914046,5663.9,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_A1.tif,51.510416666666664,1.170051348,5002.3,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_A4.tif,29.216666666666665,0.663652178,2603.6,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_B1.tif,78.28472222222223,1.778225662,6877.5,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_B4.tif,38.46597222222223,0.873748759,3246.7,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_C1.tif,77.62430555555555,1.763224397,7573.2,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-2_C4.tif,17.627083333333335,0.40039654,1737.2,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_A1.tif,83.60902777777778,1.89916646,5535.8,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_A4.tif,70.71875,1.606365744,5506.0,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_B1.tif,57.63194444444444,1.309100929,4810.2,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_B4.tif,165.7173611111111,3.764244872,11057.4,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_C1.tif,76.09930555555555,1.728584252,5883.0,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-3_C4.tif,34.66041666666667,0.787306139,3131.4,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_A1.tif,74.91111111111111,1.701594594,6315.5,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_A4.tif,44.21875,1.004422239,4310.9,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_B1.tif,100.38888888888889,2.280318475,8428.2,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_B4.tif,36.12222222222223,0.820510831,3263.7,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_C1.tif,127.75,2.901821988,10220.9,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-4_C4.tif,60.74930555555555,1.379911316,5285.4,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_A1.tif,62.45694444444444,1.418700076,4922.6,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_A4.tif,62.69583333333334,1.424126401,5296.8,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_B1.tif,29.680555555555557,0.674189344,2723.1,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_B4.tif,56.75347222222222,1.289146565,5329.5,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_C1.tif,106.51736111111111,2.419525797,6888.8,
75-25_co-cultureA2780_15and20_Day14_FITC_Tile-5_C4.tif,45.24097222222222,1.027641863,4498.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_A1.tif,92.68958333333333,2.10542991,5567.1,1.481460363
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_A4.tif,66.55833333333334,1.511862506,4854.3,1.05803349
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_B1.tif,22.12847222222222,0.50264491,2107.1,1.198313458
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_B4.tif,58.55972222222223,1.330175261,5013.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_C1.tif,25.65,0.582635883,2230.8,0.881917166
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-0_C4.tif,19.520833333333332,0.443412786,1358.7,1.096509395
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_A1.tif,95.55000000000001,2.170403843,7395.3,0.433548652
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_A4.tif,30.12013888888889,0.684174413,2831.2,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_B1.tif,38.37777777777777,0.871745436,3788.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_B4.tif,43.361111111111114,0.984941101,3531.2,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_C1.tif,25.941666666666666,0.589261047,2290.6,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-1_C4.tif,37.75972222222222,0.857706397,2400.1,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_A1.tif,22.620833333333334,0.513828819,2710.3,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_A4.tif,18.084027777777777,0.410775964,1888.0,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_B1.tif,29.666666666666668,0.67387386,3481.4,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_B4.tif,44.893055555555556,1.019738988,3369.0,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_C1.tif,84.89513888888888,1.92838028,7408.1,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-2_C4.tif,7.956250000000001,0.180725019,736.97,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_A1.tif,84.75416666666666,1.925178117,5773.4,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_A4.tif,45.764583333333334,1.03953561,4151.5,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_B1.tif,48.63263888888889,1.10468306,3603.8,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_B4.tif,50.952083333333334,1.157368891,4446.0,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_C1.tif,39.69236111111111,0.901605998,3646.5,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-3_C4.tif,20.983333333333334,0.476633253,1337.4,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_A1.tif,53.41875,1.213398852,4377.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_A4.tif,23.407638888888886,0.531700988,1925.0,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_B1.tif,106.19444444444444,2.412190794,8069.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_B4.tif,63.99305555555556,1.453592608,5602.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_C1.tif,51.05,1.159593053,5261.2,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-4_C4.tif,15.665972222222223,0.355850197,1119.7,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_A1.tif,42.28611111111111,0.960522638,3526.9,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_A4.tif,49.01875,1.113453515,3674.9,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_B1.tif,34.47361111111111,0.783062879,2906.6,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_B4.tif,27.87777777777778,0.633239519,2336.1,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_C1.tif,89.29861111111111,2.028404487,7043.9,
75-25_co-cultureA2780_15and20_Day16_FITC_Tile-5_C4.tif,12.633333333333333,0.286964262,1021.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_A1.tif,25.070138888888888,0.569464425,2136.9,0.681429703
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_A4.tif,36.150000000000006,0.821141799,3396.1,0.820947251
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_B1.tif,14.664583333333333,0.333103799,1381.5,1.021660812
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_B4.tif,35.55972222222223,0.807733729,2977.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_C1.tif,15.616666666666667,0.354730229,1269.1,0.756699457
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-0_C4.tif,32.93819444444445,0.748186121,2765.8,0.980916051
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_A1.tif,35.82013888888889,0.813649054,3142.8,1.105863496
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_A4.tif,74.17708333333333,1.684921264,5360.8,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_B1.tif,44.822916666666664,1.018145794,3663.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_B4.tif,24.729166666666668,0.561719292,2245.1,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_C1.tif,58.8763888888889,1.337368297,3407.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-1_C4.tif,21.538194444444443,0.489236839,1832.5,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_A1.tif,25.625,0.582068011,2919.4,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_A4.tif,5.541805555555555,0.125881278,564.82,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_B1.tif,38.03402777777777,0.863937206,4010.7,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_B4.tif,78.24305555555556,1.77727921,5622.6,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_C1.tif,41.19652777777778,0.935772917,4211.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-2_C4.tif,104.14930555555556,2.365735773,5939.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_A1.tif,38.50833333333333,0.874710986,3309.3,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_A4.tif,27.37847222222222,0.621897869,2533.9,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_B1.tif,35.545833333333334,0.807418245,3056.0,
75-25_co-cultureA2780_15and20_Day18_FITC_Tile-3_B4.tif,54.56458333333333,1.239426283,4135.9,
